"year","site_number","N_mean","N_se","N_q025","N_q05","N_median","N_q95","N_q975","change_since_2009_mean","change_since_2009_q025","change_since_2009_q05","change_since_2009_median","change_since_2009_q95","change_since_2009_q975","prob_decline_since_2009","site_id","site_name","lat","lon","img_lat_mean","img_lon_mean","ccamlr_reg","ice_reg","p_ice_reg","MPA_current_name","MPA_proposed_name","in_MPA_current","in_MPA_any","site_id_factor"
2012,8,879.729111766911,216.902653004713,563.846566447809,599.193134113974,845.701984457262,1275.63844255575,1397.05897419911,-318.681045462469,-2194.64946139628,-1689.73205037997,-178.500707542266,629.249123193563,821.77632542571,0.637566666666667,"BRYA","Bryan Coast",-73.246649,-85.353244,-73.246649,-79.25658371,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","","no","no","BRYA"
2012,9,2943.30538023669,569.911246029242,2050.46516147381,2152.73507479958,2864.55217073071,3983.68515555474,4276.21300179842,-1889.47753686187,-4436.35484627062,-3895.23504197336,-1777.249306655,-274.465331641248,4.09904790718671,0.974633333333333,"SMYL","Smyley",-72.3,-78.83,-72.3,-68.97625,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","P-D1MPA","no","yes","SMYL"
2012,10,787.895634417996,230.060838531027,462.847727917974,496.744968662757,745.246906014773,1219.74240222647,1350.66417131304,-589.713220767835,-2692.00925811679,-2134.16340402271,-433.086605672327,498.386690271885,721.051067396016,0.786233333333333,"ROTS","Rothschild",-69.518,-72.265,-69.518,-66.24291667,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","P-D1MPA","no","yes","ROTS"
2012,11,3714.21884765727,846.204815359819,2435.1929804265,2579.15604215426,3590.72089505568,5279.51370868039,5722.44896760491,193.148744952188,-1895.31622307086,-1506.84983021805,179.876469000881,1930.20243456916,2353.93105693316,0.426466666666667,"SMTH","Smith",-74.37,-60.83,-74.37,-48.664,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","SMTH"
2012,12,2481.62520421306,574.934913939723,1607.78093034745,1707.22785100551,2392.56721930658,3545.67129807083,3855.85090021545,280.924766828914,-2460.24600846513,-1826.521228985,387.597357240351,2080.49849961073,2481.85652118501,0.3511,"JASN","Jason",-66.100236,-60.668903,-66.100236,-53.92791378,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","JASN"
2012,13,3803.8388866811,998.009369919297,2352.14075875642,2510.04596439627,3646.40731537953,5647.91234928496,6226.8381673712,263.831378030723,-4402.8056601418,-3167.0476808562,525.141668099905,2781.1959879722,3309.40911167901,0.367533333333333,"DOLL","Dolleman",-70.61,-60.43,-70.65,-47.00111111,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","DOLL"
2012,14,4028.69858447771,959.03327187842,2589.95514690793,2751.45179153596,3888.94007640723,5793.49521437785,6326.22795370266,104.342613054534,-3404.8345134168,-2616.97494580126,229.845189315475,2429.22758140989,2946.80514951862,0.431333333333333,"SNOW","Snowhill",-64.52,-57.44,-64.52,-44.67555556,"Subarea 48.1","Weddell Sea","Weddell","","P-WEDDELL","no","yes","SNOW"
2012,15,3218.56088973362,934.419687604043,1868.78182603905,2009.49111702811,3061.21888020348,4976.06530637354,5475.76736147853,-3180.95488659944,-6866.16151815507,-6072.46521358566,-3043.53251564893,-738.333717128854,-255.127415345331,0.982233333333333,"GOUL","Gould",-77.71,-47.68,-77.71,-38.144,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","GOUL"
2012,16,4447.59574066656,1161.44883786085,2752.45409266439,2931.8848920254,4263.59612796707,6583.8968255106,7226.85690070375,-1910.59531623388,-5617.20359386579,-4847.55446314092,-1851.32476419866,788.136785766885,1422.66899932822,0.884766666666667,"LUIT","Luitpold",-77.269,-33.54,-77.269,-27.44832355,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","LUIT"
2012,17,16061.6823366311,4082.45972439831,9951.33504103324,10625.5742367094,15431.4681554162,23526.1032185872,25920.6586130993,-4605.84276557674,-17816.2959772819,-15045.0034382081,-4271.8913681274,4739.50429424017,6805.39863355539,0.7924,"HALY","Halley",-75.54,-27.43,-75.54,-24.38222222,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","HALY"
2012,18,2600.01816032605,798.093738720284,1466.60440847988,1577.46896495671,2460.78851260944,4094.37444625398,4542.89500732595,234.503793264318,-1536.51175114517,-1208.6705315684,192.478936547289,1842.54673670135,2289.54211971084,0.407133333333333,"DAWS","Dawson",-76.02,-26.67,-76.02,-24.24545455,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","DAWS"
2012,19,7766.61360994115,1799.50171876808,5011.86644322523,5324.84362164923,7511.55264707505,11076.9453606814,11979.9627263263,342.604132156816,-7046.3691642352,-5269.18090570402,668.94073773716,4940.37714304475,5906.72512126884,0.406066666666667,"STCB","Stancomb",-74.12,-23.09,-74.12,-21.44071429,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","STCB"
2012,20,8596.16616377863,2007.71018977053,5530.65208558858,5900.19228604966,8315.12356711632,12275.9974916363,13375.0781431177,4083.92185739373,-1434.66564703735,-267.197223045512,4105.76249092792,8338.99222104485,9344.90666596592,0.0580666666666667,"DRES","Drescher",-72.83,-19.34,-72.83,-15.472,"Subarea 48.6","Weddell Sea","Weddell","","P-WEDDELL","no","yes","DRES"
2012,21,5197.93718456151,1239.13907219825,3339.98172041713,3544.24272716696,5013.7249063795,7484.18190522125,8122.84175173355,176.252040046804,-4558.45612507856,-3424.3071901382,358.630673564972,3131.63302144586,3732.34287594658,0.417733333333333,"RIIS","Riiser",-72.12,-15.11,-72.12,-12.088,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","RIIS"
2012,22,5714.63202885412,1387.57435814341,3596.74132908947,3832.50260765455,5520.36306907479,8261.78658532914,8947.19784903271,-2135.15624578801,-7473.5071659856,-6309.91075931474,-1955.14803636336,1378.33873265419,2065.90744790515,0.833633333333333,"ATKA","Atka",-70.61,-8.13,-70.61,-7.8048,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","no","ATKA"
2012,23,3589.72464590389,1218.4585403726,1800.4551796026,2001.7936324276,3392.62793479811,5835.54466255041,6499.5587066636,-15.1818368873613,-3058.89724882883,-2426.68170447712,-44.4287090112646,2486.97678591613,3109.8221445296,0.5137,"SANA","Sanae",-70.03,-1.34,-70.04355556,-0.946666667,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","SANA"
2012,24,2930.06128047297,943.985241368854,1633.64949275331,1768.21879775093,2748.84310021579,4710.15437722895,5239.68168534559,319.786538762371,-2611.43888679131,-1872.06608868342,389.606462747293,2283.98642339215,2751.64502134773,0.353566666666667,"ASTD","Astrid",-69.95,8.31,-69.95,4.986,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","no","ASTD"
2012,25,217.552263409174,84.3568831095037,107.77806075899,117.397547848339,200.599195403794,375.582547663113,428.188440788729,-462.956151087803,-950.055705154546,-828.184392820146,-432.24503487966,-204.633318643087,-161.779456409218,0.997933333333333,"LAZA","Lazarev",-69.75,15.55,-69.75,11.6625,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","LAZA"
2012,26,2691.02388345974,951.540867558006,1396.65353189548,1522.61264107872,2509.68379055854,4512.5001887279,5102.08590229348,-2438.35656072522,-5414.26424449573,-4801.18829524214,-2373.98662844115,-241.206859957286,254.567386317827,0.964233333333333,"RAGN","Ragnhild",-69.9,27.15,-69.9,24.13333333,"Subarea 48.6","West Indian Ocean","Indian","","","no","no","RAGN"
2012,27,2379.92064636716,1099.57527589331,885.245506268612,1041.1446768834,2166.56240334829,4455.96371123908,5098.36335840353,-2592.85295629365,-6309.44827517437,-5494.06216462194,-2479.83194931807,-86.4386143256256,526.996410664102,0.9553,"GUNN","Gunnerus",-68.75,34.38,-68.75,29.46857143,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","GUNN"
2012,28,0,0,0,0,0,0,0,-234.845587457226,-613.374681690007,-490.192497379814,-194.625508696014,-109.471900315322,-100.20951366847,1,"UMBE","Umbeashi",-68.05,43.01,-68.05,0,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","UMBE"
2012,29,0,0,0,0,0,0,0,-137.589495147998,-320.423473172397,-264.049231098578,-119.798402338727,-70.5756111400925,-64.8819333039208,1,"AMUN","Amundsen Bay",-66.78,50.55,-66.78,0,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","AMUN"
2012,30,1019.35498006002,383.833934432337,477.822423281643,533.147070779591,951.936502653821,1732.97642846844,1949.1701074296,-1913.34108953596,-3632.97918201122,-3256.09779019315,-1837.53438428691,-829.473099627014,-633.441070878377,0.9973,"KLOA","Kloa Point",-66.64,57.28,-66.64,45.824,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","KLOA"
2012,31,170.319907227794,79.6859379473616,68.8340459373462,77.8251551318846,153.343000466035,320.091759066514,371.588962451881,-104.995048396284,-308.498631724291,-264.758226440598,-103.243383075882,49.7688061029518,88.3505498789727,0.884333333333333,"FOLD","Fold Island",-67.32,59.32,-67.32,44.49,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","FOLD"
2012,32,839.89442888707,341.16606861863,0,387.134591258343,813.830119551001,1419.7053699857,1580.27509792551,-118.028407492083,-1220.11358965943,-976.79260921456,-69.1415728858425,575.768368631932,735.741372795682,0.5698,"TAYG","Taylor Glacier",-67.45,60.88,-67.45,43.48571429,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","yes","TAYG"
2012,33,3642.46445528619,1245.18823131093,1960.92938906979,2115.68087350973,3401.41999785248,5948.95623333897,6708.2706896345,-3345.9443413635,-7771.06832789529,-6760.07391578805,-3184.77439778272,-461.356482439711,186.843835454058,0.969733333333333,"AUST","Auster",-67.39,63.98,-67.39,54.84,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","no","AUST"
2012,34,2603.16817354162,836.18001912505,1491.40138445724,1604.46741496351,2436.67107871167,4155.46187266448,4656.01016611474,-676.574388335645,-3017.57950898637,-2507.02419976971,-651.626051530936,1072.34098526704,1554.07289038855,0.7575,"DARN","Cape Darnley",-67.88,69.7,-67.88,49.78571429,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","yes","DARN"
2012,35,4233.17692606773,1257.10066443063,2458.57542133648,2638.15473967441,4016.60442244213,6564.23629435581,7306.27336312414,-805.774043251846,-3616.3233547365,-3093.61582470895,-878.059199933352,1725.74493446902,2432.03428659715,0.7333,"AMAN","Amanda Bay",-69.27,76.83,-69.27,59.75666667,"Division 58.4.2","East Indian Ocean","Indian","","","no","no","AMAN"
2012,36,350.630321009022,192.896815627422,0,121.477634564982,317.961039264653,696.574870533405,818.155877942692,-207.050860100643,-1048.43062585748,-823.154667860504,-151.761330150107,247.102662223184,349.797461005321,0.759133333333333,"BBAY","Barrier Bay",-67.22,81.92,-67.22,0,"Division 58.4.1","East Indian Ocean","Indian","","","no","no","BBAY"
2012,37,4377.63620479382,1098.36685030316,2754.20883700625,2937.24184944159,4211.57599502801,6401.29877721728,7004.53939042388,-755.493799499081,-6920.50939554851,-5461.76314018192,-482.823098037137,3310.75953735135,4231.65745877642,0.591933333333333,"HASW","Haswell Island",-66.52,93.01,-66.52,0,"Division 58.4.1","East Indian Ocean","Pacific","","P-EARSMPA","no","yes","HASW"
2012,38,4593.53360338675,1726.01598342906,2513.16347925099,2700.0325553684,4211.08563068628,7730.29353373806,8950.68339051859,-1452.96476726025,-6008.53860193461,-4937.75642250712,-1401.44939630048,1846.51572777846,2835.92630824254,0.793233333333333,"SHAC","Shackleton Ice Shelf",-64.86,96.02,-64.86,0,"Division 58.4.1","East Indian Ocean","Pacific","","","no","no","SHAC"
2012,39,1709.98523491857,682.575458293355,0,815.956045165869,1652.12193966734,2874.42334068506,3219.66332533675,-249.796926970407,-2225.23393182769,-1811.54155835015,-193.723498621512,1107.11219924485,1427.43180194869,0.6071,"BOWM","Bowman Island",-65.16,103.07,-65.16,73.62142857,"Division 58.4.1","Australia","Pacific","","","no","no","BOWM"
2012,40,1823.09311505745,469.079475916533,1136.3246853118,1211.16636530191,1748.0755215312,2685.82632869332,2948.5033954223,-635.993899781146,-3597.26353752055,-2869.73154194132,-500.397041735422,1251.88935054552,1706.43028057122,0.7032,"PSON","Peterson Bank",-65.92,110.23,-65.92,94.48285714,"Division 58.4.1","Australia","Pacific","","","no","no","PSON"
2012,41,7729.98506999312,2313.96898435166,4468.20474462603,4798.37609033502,7320.28261681828,12005.2203016041,13350.5366717713,-3669.25919495438,-12119.5653756784,-10183.1315833991,-3401.7126879688,1919.50245627993,3154.47574851485,0.862366666666667,"DIBB","Dibble Glacier",-66.01,134.79,-66.01,117.94125,"Division 58.4.1","Australia","Pacific","","","no","no","DIBB"
2012,42,1697.33133571582,201.607092885506,1333.81361475873,1387.57353110321,1686.21660440825,2047.74731831089,2126.68309609507,-618.752604035741,-2223.49666148041,-1841.6204065762,-517.533722036223,259.274114887681,384.27073386424,0.848666666666667,"PGEO","Point Geologie",-66.67,140.01,-66.67,108.8966667,"Division 58.4.1","Australia","Pacific","","P-EARSMPA","no","yes","PGEO"
2012,43,3504.25495166731,1628.41526216892,0,1465.39328348586,3288.49887692633,6355.64547166731,7371.38847068268,-1998.32486223626,-6563.43838701998,-5606.82530915682,-1881.42923796639,1145.37213883576,1985.85680534875,0.859733333333333,"MERT","Mertz Glacier",-67.23,145.516,-67.239125,18.1894935,"Division 58.4.1","Victoria Oates Land","Pacific","","P-EARSMPA","no","yes","MERT"
2012,44,2193.16875278803,634.389024790349,1302.58759609905,1391.77317319034,2077.96484885179,3378.99113921978,3764.25312308247,290.828608036959,-1357.73239341604,-987.790269491707,284.285917866252,1585.33442806136,1942.32803033976,0.332533333333333,"DBAY","Davis Bay",-69.35,158.49,-69.35,0,"Subarea 88.1","Victoria Oates Land","Pacific","Ross","","yes","yes","DBAY"
2012,45,16665.4771811016,4541.8423562582,9609.6074122894,10443.2638196472,16067.4371231491,25085.6782015833,27193.5920893726,5315.9475892442,-4699.80242000364,-2813.0701481473,5056.43670341629,14488.4660084489,16640.2331695257,0.1387,"WASH","Cape Washington",-74.64,165.37,-74.64,0,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","WASH"
2012,46,1299.98645784986,350.251388041736,751.995552437906,817.042750748191,1254.28461589783,1942.77881678584,2116.39511817365,-681.092527404461,-2210.41846114385,-1865.53147360717,-607.839761340611,275.200330781311,451.94855680242,0.873866666666667,"BEAN","Beaufort Island",-76.94,167.02,-76.94,146.1425,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","BEAN"
2012,47,7844.27160523509,1990.21369998854,4683.06621176684,5057.37315649154,7592.02260305872,11466.4094709102,12392.6692551386,-125.983317951367,-6266.38510431191,-5019.69388318794,-47.791063462575,4416.88340852302,5452.76112995476,0.507233333333333,"FRAN","Franklin Island",-76.18,168.43,-76.18,147.37625,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","FRAN"
2012,48,1018.52189523045,226.575733546503,665.153647535958,707.315293286781,989.24183793279,1432.77410849142,1542.40594477658,243.498254029093,-632.961461100194,-436.919514706971,276.718916215084,809.07797089277,917.827139211312,0.2226,"CROZ","Cape Crozier",-77.46,169.32,-77.46,112.88,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","CROZ"
2012,49,27656.0549840556,6786.79842841405,16737.3817749675,18041.3144772029,26878.1519803226,40009.8100181884,43249.3652546635,2018.59274284333,-18025.6413655993,-13899.2261327048,2237.38197613769,17145.9376502574,20361.3005508401,0.396666666666667,"COUL","Coulman Island",-73.35,169.61,-73.35,152.649,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","COUL"
2012,50,8227.30302429497,1856.54238159091,5300.83702835339,5649.02907413352,7977.42370923057,11604.8848302842,12528.0129138485,-1736.855545594,-9151.08601162798,-7478.38237105406,-1448.10466490212,3050.89081917858,3964.53900394356,0.7012,"ROGE","Cape Roget",-71.99,170.59,-71.99,136.472,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","ROGE"
2013,1,25230.8007756754,6224.06542765318,15870.0754374136,16969.527468788,24299.2097220752,36742.2465776835,40126.940891963,8760.92889820782,-8207.48357440259,-4585.45782356422,8788.38011707907,22050.1433441595,25371.507919705,0.119,"CBEK","Cape Colbeck",-77.135,-157.715,-77.135,-131.4166667,"Subarea 88.2","Amundsen Sea","Ross","Ross","","yes","yes","CBEK"
2013,2,2090.30520593246,614.37384275143,1229.08520456758,1322.14987893193,1972.56503968538,3245.82075388909,3630.61546148076,-518.372346162789,-3779.07298988254,-2974.46326263428,-394.224937291773,1612.95190345973,2054.72494592888,0.6414,"RUPE","Rupert Coast",-75.38,-143.3,-75.38,0,"Subarea 88.2","Amundsen Sea","Ross","","","no","no","RUPE"
2013,3,823.434518103302,669.671908467218,267.865534767711,297.61324375405,624.31167566638,2018.3482315215,2604.31172731534,823.434518103302,267.865534767711,297.61324375405,624.31167566638,2018.3482315215,2604.31172731534,0,"LEDD","Ledda Bay",-74.228,-130.784,-74.228,-16.36625,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","LEDD"
2013,4,3205.61773959154,904.964534621008,1920.33470097339,2050.22060935913,3045.02382345593,4871.64378025424,5402.63496988143,-534.079008230305,-3783.63557063815,-3040.66433650269,-435.48880360412,1668.51976216934,2160.62144671609,0.641533333333333,"THUR","Thurston Glacier",-73.5,-125.621,-73.5,-109.918375,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","THUR"
2013,5,2528.71420065017,739.478009227484,1470.19747340276,1584.97278629965,2403.43358906821,3896.99595868642,4345.79253967904,-5287.55488481945,-9698.96838303335,-8720.82796333204,-5058.12433223734,-2641.71291679826,-2218.9992498172,0.999666666666667,"BEAR","Bear Peninsula",-74.35,-110.25,-74.3555,-82.6875,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","BEAR"
2013,6,2628.62254482127,1363.0667603043,0,925.119827122921,2418.04964444005,5092.05929181029,5873.50004206063,-3402.65490007068,-7767.46211436726,-6820.79025526874,-3297.37016479351,-328.447759677681,406.013587455795,0.963033333333333,"BSON","Brownson Islands",-74.35,-103.64,-74.35,-74.02857143,"Subarea 88.3","Amundsen Sea","Bell-Amundsen","","","no","no","BSON"
2013,7,2445.48962371481,638.807474151099,1532.76534659774,1627.29343192148,2334.80282417761,3622.84841832522,3979.23861546109,-1221.24757935465,-3637.34062351144,-3094.30434882686,-1141.02944209117,372.406605569025,711.793126922834,0.8959,"NOVI","Noville Peninsula",-71.77,-98.45,-71.77,-86.14375,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","","no","no","NOVI"
2013,8,1127.75749085587,230.018298918177,770.108951259982,811.687970387983,1097.82121853601,1551.75741491006,1664.18667309263,-70.6526663735121,-2026.15216713298,-1500.71022711239,62.1275712307378,946.576058474124,1122.43618857054,0.459566666666667,"BRYA","Bryan Coast",-73.246649,-85.353244,-73.246649,-79.25658371,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","","no","no","BRYA"
2013,9,3316.78756855754,716.787382171028,2200.1221432112,2334.58904054203,3218.48532752909,4622.2805510663,4997.45875593163,-1515.99534854102,-4189.21570031523,-3612.19332245779,-1435.03942653593,308.272476021492,677.822764561033,0.913666666666667,"SMYL","Smyley",-72.3,-78.83,-72.3,-68.97625,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","P-D1MPA","no","yes","SMYL"
2013,10,655.438968350703,188.595606516032,377.565143173523,406.973940766547,626.060521932954,1002.76842658716,1108.10244837201,-722.169886835128,-2859.1821321589,-2293.66427663137,-558.429764739906,386.421253600762,599.918364706278,0.849733333333333,"ROTS","Rothschild",-69.518,-72.265,-69.518,-66.24291667,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","P-D1MPA","no","yes","ROTS"
2013,11,3495.07235418178,879.374495395407,2183.13222188963,2337.58179057414,3359.03060526955,5115.19468757682,5598.68058444868,-25.9977485233015,-2188.74106800188,-1786.56135209448,-56.0060425863339,1804.38927786327,2281.03401027811,0.522233333333333,"SMTH","Smith",-74.37,-60.83,-74.37,-48.664,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","SMTH"
2013,12,1882.98362470513,543.195118835079,1102.63554136439,1180.59612798905,1793.40084114993,2888.46569494024,3196.60968528896,-317.716812679024,-3194.20719202737,-2470.27625296797,-195.027970526599,1528.02203658536,1918.71742386251,0.583566666666667,"JASN","Jason",-66.100236,-60.668903,-66.100236,-53.92791378,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","JASN"
2013,13,3376.76753840404,913.722331369203,2038.32362042264,2183.22891290788,3229.02628767303,5055.41856040202,5544.41512040904,-163.239970246338,-4904.29841113406,-3720.25736531535,125.239756028448,2360.79299888538,2848.23430987361,0.465066666666667,"DOLL","Dolleman",-70.61,-60.43,-70.65,-47.00111111,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","DOLL"
2013,14,3078.19396613575,824.853746735063,1865.8307450965,1997.53773460799,2944.11738436343,4608.59866658485,5063.53430517561,-846.162005287428,-4448.72246267823,-3575.52366323471,-680.927655986816,1336.1521157872,1780.61475247771,0.7099,"SNOW","Snowhill",-64.52,-57.44,-64.52,-44.67555556,"Subarea 48.1","Weddell Sea","Weddell","","P-WEDDELL","no","yes","SNOW"
2013,15,3620.74574297161,843.037378970583,2357.23317355445,2499.8571256012,3491.4802091789,5175.61353564416,5611.9649351722,-2778.77003336144,-6455.35501947055,-5642.66213377212,-2622.91671148489,-426.535330307441,-8.70730217429237,0.975533333333333,"GOUL","Gould",-77.71,-47.68,-77.71,-38.144,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","GOUL"
2013,16,3949.37932640411,1194.95435055456,2203.31011944785,2391.41331821519,3753.2553201957,6184.20639005894,6810.46453812108,-2408.81173049633,-6177.35506581636,-5382.07479663142,-2351.14138885265,409.097432830346,1034.60536789152,0.923933333333333,"LUIT","Luitpold",-77.269,-33.54,-77.269,-27.44832355,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","LUIT"
2013,17,16298.8331706674,3654.22577925487,10748.4744847397,11379.5863652363,15764.8518360497,22988.9318379632,24984.9491966447,-4368.69193154045,-17386.0872797422,-14645.7918351968,-3965.74077905375,4517.03782400318,6357.83356604185,0.785333333333333,"HALY","Halley",-75.54,-27.43,-75.54,-24.38222222,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","HALY"
2013,18,2555.56716654951,859.577318223914,1395.46057715293,1506.60448195494,2391.34895627046,4150.41949951218,4671.92439524351,190.052799487776,-1645.56431875413,-1308.07986294673,123.570552134403,1897.90646477796,2401.03770921445,0.4415,"DAWS","Dawson",-76.02,-26.67,-76.02,-24.24545455,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","DAWS"
2013,19,5569.00576992372,1665.94311223301,3177.27211895332,3427.4678053971,5286.56735142158,8714.07994249879,9618.78447460078,-1855.00370786062,-9298.73919827195,-7509.78639002249,-1513.75857112541,2676.26156906637,3621.79785192772,0.729866666666667,"STCB","Stancomb",-74.12,-23.09,-74.12,-21.44071429,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","STCB"
2013,20,7088.42778430451,1916.02650553621,4293.10402263976,4596.72548416158,6764.91702054021,10642.0448365038,11719.3476857709,2576.1834779196,-3056.50415855134,-1757.50584699871,2618.16744776789,6759.00716075806,7803.75811782946,0.135833333333333,"DRES","Drescher",-72.83,-19.34,-72.83,-15.472,"Subarea 48.6","Weddell Sea","Weddell","","P-WEDDELL","no","yes","DRES"
2013,21,5366.5526647701,1310.59899177019,3404.71109748508,3620.30760369582,5165.19953374526,7788.94102242177,8440.32912171935,344.867520255396,-4622.2721286886,-3469.10558316877,533.44036811232,3485.02596400201,4178.47429681697,0.384933333333333,"RIIS","Riiser",-72.12,-15.11,-72.12,-12.088,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","RIIS"
2013,22,4916.12398443227,1382.52057220569,2928.24002355807,3134.89571635703,4682.91038484173,7499.06845845629,8277.37374680815,-2933.66429020986,-8271.22315623817,-7101.08433616051,-2769.01019345783,677.643359916155,1438.15038713059,0.908566666666667,"ATKA","Atka",-70.61,-8.13,-70.61,-7.8048,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","no","ATKA"
2013,23,4253.29006956293,1106.754071402,2634.76749031895,2815.85160998046,4070.10881419051,6314.45527679953,6926.37849581212,648.383586771682,-2369.02398181847,-1717.42675024519,651.054264335705,3006.50940862463,3601.46044900379,0.303033333333333,"SANA","Sanae",-70.03,-1.34,-70.04355556,-0.946666667,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","SANA"
2013,24,3039.12486359503,1088.58529894463,1481.02058018081,1648.09556280068,2860.69329839799,5037.05219746013,5666.70822995332,428.850121884428,-2686.93185440993,-1968.71272595809,466.287030675948,2707.67255161126,3293.21918267875,0.3505,"ASTD","Astrid",-69.95,8.31,-69.95,4.986,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","no","ASTD"
2013,25,199.953258163478,61.4748560951132,114.192055563578,123.214016768066,188.744739663068,313.779626529243,349.40745023862,-480.5551563335,-979.326853380616,-854.072127558142,-446.431424192845,-223.670924206423,-188.298716694772,0.9997,"LAZA","Lazarev",-69.75,15.55,-69.75,11.6625,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","LAZA"
2013,26,3168.24245676775,1087.09838802486,1621.78355638498,1779.90478279624,2984.96018564218,5222.94225793209,5812.347448066,-1961.13798741721,-5079.23258990574,-4446.69064906254,-1932.82129911788,454.432653567151,1031.42797768449,0.915666666666667,"RAGN","Ragnhild",-69.9,27.15,-69.9,24.13333333,"Subarea 48.6","West Indian Ocean","Indian","","","no","no","RAGN"
2013,27,2232.04898693124,1090.36820494804,0,850.893961637837,2076.35055386279,4181.62853507073,4786.71817644425,-2740.72461572957,-6647.36025731433,-5776.30482573732,-2590.9137894594,-208.943549382584,381.827454930996,0.9612,"GUNN","Gunnerus",-68.75,34.38,-68.75,29.46857143,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","GUNN"
2013,28,161.31580394962,66.1624894964627,74.7804482523562,83.1994646146373,147.77408283441,284.290917347819,324.015636863251,-73.5297835076067,-414.275644852929,-302.987694341739,-47.6512803259935,78.1340678177981,109.276892065708,0.7455,"UMBE","Umbeashi",-68.05,43.01,-68.05,0,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","UMBE"
2013,29,80.3803430301797,45.2494035323806,0,26.6800422919251,72.6799156959752,161.085328989664,188.701408385841,-57.2091521178185,-226.776882147914,-177.433273273774,-47.7739300800585,34.7062699448326,55.8097266057325,0.8502,"AMUN","Amundsen Bay",-66.78,50.55,-66.78,0,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","AMUN"
2013,30,978.293114538439,286.619549423651,584.572375755621,625.794288247573,923.643966117679,1512.0100784105,1684.69528259992,-1954.40295505753,-3686.76579584026,-3272.86132600996,-1863.15131920861,-935.839972465304,-767.868685012608,0.9987,"KLOA","Kloa Point",-66.64,57.28,-66.64,45.824,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","KLOA"
